[[0.03, 0.02, 0.03, 0.01], [55, 44]]
[[0.035, 0.03, 0.03, 0.045], [46, 53]]
[[0.03, 0.015, 0.03, 0.02], [47, 52]]
[[0.04, 0.015, 0.02, 0.005], [68, 31]]
[[0.015, 0.02, 0.04, 0.015], [38, 61]]
[[0.055, 0.0, 0.02, 0.025], [54, 44]]
[[0.005, 0.035, 0.035, 0.015], [44, 55]]
[[0.05, 0.01, 0.015, 0.03], [57, 42]]
[[0.0, 0.04, 0.02, 0.015], [53, 46]]
[[0.015, 0.005, 0.01, 0.03], [33, 66]]
[[0.0, 0.015, 0.01, 0.03], [27, 72]]
[[0.035, 0.01, 0.01, 0.06], [39, 60]]
[[0.02, 0.0, 0.06, 0.02], [20, 80]]
[[0.02, 0.015, 0.005, 0.055], [36, 63]]
[[0.005, 0.03, 0.015, 0.015], [53, 46]]
[[0.005, 0.01, 0.005, 0.01], [50, 50]]
[[0.0, 0.0, 0.02, 0.02], [0, 100]]
[[0.06, 0.01, 0.015, 0.045], [53, 46]]
[[0.08, 0.03, 0.005, 0.015], [84, 15]]
[[0.055, 0.055, 0.04, 0.01], [68, 31]]
[[0.04, 0.035, 0.03, 0.01], [65, 34]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.0, 0.02, 0.03, 0.025], [26, 73]]
[[0.005, 0.005, 0.02, 0.055], [11, 88]]
[[0.035, 0.01, 0.015, 0.085], [31, 68]]
[[0.005, 0.01, 0.015, 0.05], [18, 81]]
[[0.07, 0.0, 0.005, 0.08], [45, 54]]
[[0.04, 0.025, 0.01, 0.05], [52, 48]]
[[0.07, 0.005, 0.01, 0.05], [55, 44]]
[[0.04, 0.02, 0.03, 0.01], [60, 40]]
[[0.04, 0.0, 0.015, 0.0], [72, 27]]
[[0.03, 0.025, 0.03, 0.015], [54, 44]]
[[0.12, 0.005, 0.005, 0.025], [80, 19]]
[[0.13, 0.035, 0.04, 0.015], [75, 25]]
[[0.14, 0.03, 0.02, 0.015], [82, 17]]
[[0.08, 0.085, 0.035, 0.0], [82, 17]]
[[0.045, 0.115, 0.065, 0.015], [66, 33]]
[[0.005, 0.135, 0.065, 0.01], [65, 34]]
[[0.0, 0.145, 0.055, 0.025], [64, 35]]
[[0.015, 0.13, 0.05, 0.03], [64, 35]]
[[0.005, 0.135, 0.085, 0.015], [58, 41]]
[[0.05, 0.105, 0.08, 0.01], [63, 36]]
[[0.05, 0.105, 0.105, 0.005], [58, 41]]
[[0.105, 0.055, 0.06, 0.01], [69, 30]]
[[0.11, 0.035, 0.075, 0.02], [60, 39]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.015, 0.03, 0.015], [30, 69]]
[[0.055, 0.0, 0.015, 0.01], [68, 31]]
[[0.02, 0.025, 0.01, 0.005], [75, 25]]
[[0.04, 0.01, 0.015, 0.025], [55, 44]]
[[0.09, 0.01, 0.02, 0.03], [66, 33]]
[[0.075, 0.01, 0.015, 0.0], [85, 15]]
[[0.06, 0.005, 0.02, 0.015], [65, 35]]
[[0.055, 0.025, 0.05, 0.01], [57, 42]]
[[0.06, 0.035, 0.025, 0.03], [63, 36]]
[[0.03, 0.06, 0.04, 0.0], [69, 30]]
[[0.01, 0.07, 0.035, 0.025], [57, 42]]
[[0.015, 0.115, 0.02, 0.015], [78, 21]]
[[0.025, 0.18, 0.055, 0.015], [74, 25]]
[[0.03, 0.16, 0.06, 0.015], [71, 28]]
[[0.015, 0.16, 0.055, 0.005], [74, 25]]
[[0.02, 0.17, 0.05, 0.015], [74, 25]]
[[0.02, 0.155, 0.1, 0.01], [61, 38]]
[[0.035, 0.13, 0.085, 0.01], [63, 36]]
[[0.03, 0.13, 0.085, 0.02], [60, 39]]
[[0.03, 0.125, 0.07, 0.03], [60, 39]]
[[0.01, 0.13, 0.08, 0.01], [60, 39]]
[[0.015, 0.13, 0.085, 0.02], [58, 42]]
[[0.0, 0.12, 0.09, 0.0], [57, 42]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.03, 0.0, 0.01], [77, 22]]
[[0.0, 0.035, 0.005, 0.015], [63, 36]]
[[0.0, 0.08, 0.005, 0.015], [80, 20]]
[[0.005, 0.145, 0.01, 0.015], [85, 14]]
[[0.005, 0.155, 0.04, 0.01], [76, 23]]
[[0.005, 0.15, 0.055, 0.01], [70, 29]]
[[0.035, 0.135, 0.045, 0.015], [73, 26]]
[[0.01, 0.145, 0.05, 0.005], [73, 26]]
[[0.04, 0.095, 0.035, 0.03], [67, 32]]
[[0.035, 0.085, 0.045, 0.005], [70, 29]]
[[0.015, 0.03, 0.05, 0.005], [44, 54]]
[[0.04, 0.03, 0.04, 0.025], [51, 48]]
[[0.055, 0.045, 0.03, 0.025], [64, 35]]
[[0.07, 0.1, 0.03, 0.035], [72, 27]]
[[0.05, 0.175, 0.05, 0.015], [77, 22]]
[[0.03, 0.175, 0.075, 0.02], [68, 31]]
[[0.02, 0.15, 0.115, 0.01], [57, 42]]
[[0.055, 0.13, 0.135, 0.0], [57, 42]]
[[0.05, 0.14, 0.165, 0.005], [52, 47]]
[[0.115, 0.13, 0.155, 0.015], [59, 40]]
[[0.1, 0.145, 0.14, 0.005], [62, 37]]
[[0.105, 0.135, 0.15, 0.005], [60, 39]]
[[0.1, 0.135, 0.15, 0.0], [61, 38]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.025, 0.04, 0.015], [35, 64]]
[[0.01, 0.0, 0.005, 0.025], [25, 75]]
[[0.0, 0.045, 0.025, 0.02], [50, 50]]
[[0.005, 0.07, 0.025, 0.005], [71, 28]]
[[0.0, 0.04, 0.04, 0.02], [40, 60]]
[[0.03, 0.01, 0.005, 0.02], [61, 38]]
[[0.01, 0.005, 0.03, 0.01], [27, 72]]
[[0.045, 0.025, 0.005, 0.025], [70, 30]]
[[0.02, 0.1, 0.045, 0.0], [72, 27]]
[[0.02, 0.145, 0.055, 0.01], [71, 28]]
[[0.01, 0.145, 0.035, 0.01], [77, 22]]
[[0.015, 0.15, 0.04, 0.015], [75, 25]]
[[0.01, 0.16, 0.055, 0.02], [69, 30]]
[[0.03, 0.15, 0.075, 0.01], [67, 32]]
[[0.005, 0.14, 0.08, 0.005], [63, 36]]
[[0.015, 0.14, 0.075, 0.005], [65, 34]]
[[0.03, 0.135, 0.08, 0.02], [62, 37]]
[[0.065, 0.155, 0.115, 0.015], [62, 37]]
[[0.115, 0.165, 0.11, 0.065], [61, 38]]
[[0.155, 0.175, 0.125, 0.12], [57, 42]]
[[0.165, 0.125, 0.115, 0.13], [54, 45]]
[[0.195, 0.105, 0.12, 0.155], [52, 47]]
[[0.19, 0.055, 0.105, 0.19], [45, 54]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.0, 0.02, 0.015], [12, 87]]
[[0.075, 0.015, 0.01, 0.035], [66, 33]]
[[0.035, 0.01, 0.02, 0.005], [64, 35]]
[[0.055, 0.0, 0.005, 0.045], [52, 47]]
[[0.015, 0.02, 0.02, 0.005], [58, 41]]
[[0.05, 0.01, 0.01, 0.02], [66, 33]]
[[0.02, 0.03, 0.02, 0.01], [62, 37]]
[[0.025, 0.01, 0.01, 0.025], [50, 50]]
[[0.025, 0.01, 0.035, 0.025], [36, 63]]
[[0.055, 0.02, 0.01, 0.015], [74, 25]]
[[0.0, 0.015, 0.035, 0.015], [23, 76]]
[[0.06, 0.035, 0.025, 0.035], [61, 38]]
[[0.015, 0.11, 0.055, 0.015], [64, 35]]
[[0.025, 0.14, 0.02, 0.04], [73, 26]]
[[0.01, 0.165, 0.05, 0.005], [76, 23]]
[[0.04, 0.165, 0.055, 0.035], [69, 30]]
[[0.06, 0.145, 0.07, 0.01], [71, 28]]
[[0.065, 0.175, 0.095, 0.02], [67, 32]]
[[0.075, 0.155, 0.11, 0.015], [64, 35]]
[[0.115, 0.15, 0.11, 0.015], [67, 32]]
[[0.09, 0.145, 0.09, 0.025], [67, 32]]
[[0.1, 0.175, 0.12, 0.0], [69, 30]]
[[0.11, 0.145, 0.11, 0.005], [68, 31]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.015, 0.005, 0.025, 0.01], [36, 63]]
[[0.01, 0.025, 0.0, 0.035], [50, 50]]
[[0.0, 0.035, 0.035, 0.005], [46, 53]]
[[0.03, 0.005, 0.01, 0.035], [43, 56]]
[[0.01, 0.015, 0.025, 0.025], [33, 66]]
[[0.075, 0.01, 0.005, 0.025], [73, 26]]
[[0.03, 0.05, 0.035, 0.0], [69, 30]]
[[0.07, 0.065, 0.03, 0.02], [72, 27]]
[[0.005, 0.115, 0.045, 0.01], [68, 31]]
[[0.005, 0.14, 0.04, 0.02], [70, 29]]
[[0.01, 0.155, 0.065, 0.01], [68, 31]]
[[0.03, 0.125, 0.045, 0.02], [70, 29]]
[[0.005, 0.15, 0.06, 0.02], [65, 34]]
[[0.03, 0.115, 0.06, 0.02], [64, 35]]
[[0.005, 0.11, 0.05, 0.01], [65, 34]]
[[0.02, 0.13, 0.045, 0.01], [73, 26]]
[[0.01, 0.125, 0.05, 0.01], [69, 30]]
[[0.035, 0.09, 0.055, 0.0], [69, 30]]
[[0.005, 0.055, 0.085, 0.01], [38, 61]]
[[0.09, 0.005, 0.065, 0.03], [50, 50]]
[[0.095, 0.015, 0.04, 0.01], [68, 31]]
[[0.08, 0.025, 0.05, 0.01], [63, 36]]
[[0.095, 0.005, 0.05, 0.005], [64, 35]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.03, 0.02, 0.015], [49, 50]]
[[0.035, 0.01, 0.01, 0.025], [56, 43]]
[[0.005, 0.03, 0.025, 0.005], [53, 46]]
[[0.03, 0.01, 0.005, 0.015], [66, 33]]
[[0.01, 0.025, 0.015, 0.01], [58, 41]]
[[0.03, 0.01, 0.015, 0.02], [53, 46]]
[[0.0, 0.015, 0.015, 0.015], [33, 66]]
[[0.03, 0.025, 0.01, 0.02], [64, 35]]
[[0.015, 0.05, 0.02, 0.02], [61, 38]]
[[0.035, 0.045, 0.005, 0.03], [69, 30]]
[[0.025, 0.05, 0.04, 0.02], [55, 44]]
[[0.04, 0.02, 0.035, 0.01], [57, 42]]
[[0.02, 0.02, 0.07, 0.025], [29, 70]]
[[0.065, 0.005, 0.11, 0.045], [31, 68]]
[[0.085, 0.02, 0.115, 0.04], [40, 59]]
[[0.095, 0.005, 0.125, 0.055], [35, 64]]
[[0.1, 0.02, 0.11, 0.075], [39, 60]]
[[0.075, 0.015, 0.105, 0.105], [30, 70]]
[[0.09, 0.02, 0.08, 0.12], [35, 64]]
[[0.1, 0.01, 0.045, 0.13], [38, 61]]
[[0.125, 0.01, 0.01, 0.185], [40, 59]]
[[0.09, 0.035, 0.035, 0.155], [39, 60]]
[[0.09, 0.005, 0.055, 0.18], [28, 71]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.02, 0.03, 0.015], [35, 64]]
[[0.025, 0.005, 0.03, 0.02], [37, 62]]
[[0.01, 0.015, 0.005, 0.01], [62, 37]]
[[0.02, 0.015, 0.015, 0.015], [53, 46]]
[[0.06, 0.005, 0.02, 0.025], [59, 40]]
[[0.03, 0.015, 0.015, 0.015], [60, 40]]
[[0.06, 0.005, 0.025, 0.015], [61, 38]]
[[0.05, 0.01, 0.045, 0.02], [48, 52]]
[[0.09, 0.005, 0.015, 0.015], [76, 24]]
[[0.06, 0.005, 0.07, 0.01], [44, 55]]
[[0.15, 0.0, 0.0, 0.04], [78, 21]]
[[0.135, 0.015, 0.03, 0.03], [71, 28]]
[[0.115, 0.03, 0.065, 0.04], [58, 42]]
[[0.105, 0.02, 0.095, 0.035], [49, 50]]
[[0.105, 0.04, 0.12, 0.03], [49, 50]]
[[0.11, 0.04, 0.125, 0.035], [48, 51]]
[[0.085, 0.045, 0.17, 0.05], [37, 62]]
[[0.085, 0.075, 0.175, 0.055], [41, 58]]
[[0.085, 0.09, 0.19, 0.04], [43, 56]]
[[0.115, 0.065, 0.165, 0.055], [44, 54]]
[[0.085, 0.08, 0.16, 0.01], [49, 50]]
[[0.12, 0.065, 0.175, 0.015], [49, 50]]
[[0.09, 0.035, 0.175, 0.02], [39, 60]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.015, 0.015, 0.01, 0.01], [60, 40]]
[[0.03, 0.0, 0.01, 0.02], [50, 50]]
[[0.04, 0.005, 0.005, 0.0], [90, 10]]
[[0.015, 0.005, 0.02, 0.005], [44, 55]]
[[0.06, 0.0, 0.02, 0.035], [52, 47]]
[[0.085, 0.01, 0.02, 0.01], [76, 24]]
[[0.07, 0.0, 0.005, 0.005], [87, 12]]
[[0.065, 0.005, 0.04, 0.015], [56, 44]]
[[0.075, 0.015, 0.02, 0.01], [75, 25]]
[[0.02, 0.04, 0.035, 0.02], [52, 47]]
[[0.04, 0.045, 0.015, 0.045], [58, 41]]
[[0.01, 0.075, 0.035, 0.01], [65, 34]]
[[0.03, 0.135, 0.02, 0.03], [76, 23]]
[[0.02, 0.175, 0.025, 0.01], [84, 15]]
[[0.0, 0.17, 0.025, 0.02], [79, 20]]
[[0.015, 0.16, 0.035, 0.01], [79, 20]]
[[0.015, 0.18, 0.03, 0.01], [82, 17]]
[[0.025, 0.165, 0.08, 0.01], [67, 32]]
[[0.02, 0.15, 0.085, 0.01], [64, 35]]
[[0.05, 0.14, 0.085, 0.0], [69, 30]]
[[0.03, 0.15, 0.1, 0.015], [61, 38]]
[[0.05, 0.135, 0.075, 0.015], [67, 32]]
[[0.035, 0.15, 0.1, 0.015], [61, 38]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.015, 0.035, 0.01], [35, 64]]
[[0.02, 0.005, 0.005, 0.025], [45, 54]]
[[0.015, 0.01, 0.02, 0.02], [38, 61]]
[[0.035, 0.0, 0.01, 0.04], [41, 58]]
[[0.0, 0.06, 0.025, 0.02], [57, 42]]
[[0.005, 0.075, 0.005, 0.005], [88, 11]]
[[0.0, 0.13, 0.035, 0.005], [76, 23]]
[[0.01, 0.145, 0.025, 0.01], [81, 18]]
[[0.01, 0.16, 0.03, 0.015], [79, 20]]
[[0.02, 0.15, 0.02, 0.02], [80, 19]]
[[0.01, 0.16, 0.055, 0.015], [70, 29]]
[[0.025, 0.145, 0.08, 0.015], [64, 35]]
[[0.035, 0.13, 0.07, 0.03], [62, 37]]
[[0.08, 0.1, 0.055, 0.02], [70, 29]]
[[0.08, 0.09, 0.05, 0.02], [70, 29]]
[[0.15, 0.065, 0.045, 0.025], [75, 24]]
[[0.125, 0.04, 0.05, 0.0], [76, 23]]
[[0.085, 0.035, 0.06, 0.01], [63, 36]]
[[0.155, 0.0, 0.055, 0.035], [63, 36]]
[[0.16, 0.06, 0.06, 0.055], [65, 34]]
[[0.16, 0.14, 0.05, 0.09], [68, 31]]
[[0.15, 0.175, 0.06, 0.105], [66, 33]]
[[0.16, 0.16, 0.05, 0.115], [65, 34]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.02, 0.045, 0.02, 0.02], [61, 38]]
[[0.01, 0.06, 0.005, 0.015], [77, 22]]
[[0.01, 0.105, 0.035, 0.01], [71, 28]]
[[0.02, 0.115, 0.015, 0.02], [79, 20]]
[[0.0, 0.12, 0.025, 0.02], [72, 27]]
[[0.02, 0.13, 0.015, 0.03], [76, 23]]
[[0.015, 0.16, 0.045, 0.015], [74, 25]]
[[0.015, 0.15, 0.025, 0.015], [80, 19]]
[[0.005, 0.14, 0.055, 0.005], [70, 29]]
[[0.025, 0.115, 0.045, 0.025], [66, 33]]
[[0.0, 0.115, 0.05, 0.01], [65, 34]]
[[0.03, 0.095, 0.05, 0.005], [69, 30]]
[[0.0, 0.135, 0.035, 0.005], [77, 22]]
[[0.005, 0.155, 0.065, 0.01], [68, 31]]
[[0.01, 0.16, 0.065, 0.025], [65, 34]]
[[0.005, 0.16, 0.1, 0.0], [62, 37]]
[[0.03, 0.145, 0.09, 0.02], [61, 38]]
[[0.025, 0.155, 0.12, 0.01], [58, 41]]
[[0.035, 0.14, 0.085, 0.04], [58, 41]]
[[0.045, 0.125, 0.095, 0.02], [59, 40]]
[[0.055, 0.09, 0.065, 0.05], [55, 44]]
[[0.045, 0.09, 0.085, 0.075], [45, 54]]
[[0.1, 0.08, 0.055, 0.11], [52, 47]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.03, 0.025, 0.01], [49, 50]]
[[0.015, 0.005, 0.02, 0.03], [28, 71]]
[[0.005, 0.035, 0.015, 0.025], [50, 50]]
[[0.005, 0.045, 0.01, 0.01], [71, 28]]
[[0.015, 0.045, 0.015, 0.015], [66, 33]]
[[0.015, 0.065, 0.035, 0.01], [64, 36]]
[[0.035, 0.045, 0.02, 0.005], [76, 23]]
[[0.005, 0.06, 0.045, 0.015], [52, 48]]
[[0.035, 0.01, 0.005, 0.02], [64, 35]]
[[0.015, 0.01, 0.03, 0.015], [35, 64]]
[[0.03, 0.02, 0.005, 0.03], [58, 41]]
[[0.005, 0.025, 0.02, 0.01], [50, 50]]
[[0.04, 0.05, 0.02, 0.035], [62, 37]]
[[0.02, 0.1, 0.055, 0.025], [60, 40]]
[[0.02, 0.14, 0.05, 0.025], [68, 31]]
[[0.05, 0.135, 0.09, 0.03], [60, 39]]
[[0.03, 0.14, 0.095, 0.035], [56, 43]]
[[0.025, 0.145, 0.125, 0.04], [50, 49]]
[[0.015, 0.185, 0.18, 0.065], [44, 55]]
[[0.045, 0.14, 0.15, 0.065], [46, 53]]
[[0.055, 0.095, 0.145, 0.045], [44, 55]]
[[0.105, 0.075, 0.17, 0.075], [42, 57]]
[[0.12, 0.075, 0.185, 0.09], [41, 58]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.005, 0.025, 0.025], [23, 76]]
[[0.095, 0.015, 0.005, 0.055], [64, 35]]
[[0.05, 0.01, 0.03, 0.015], [57, 42]]
[[0.095, 0.015, 0.01, 0.03], [73, 26]]
[[0.03, 0.03, 0.035, 0.005], [60, 40]]
[[0.015, 0.06, 0.04, 0.005], [62, 37]]
[[0.01, 0.095, 0.025, 0.02], [70, 30]]
[[0.02, 0.13, 0.03, 0.025], [73, 26]]
[[0.05, 0.145, 0.06, 0.055], [62, 37]]
[[0.055, 0.16, 0.085, 0.055], [60, 39]]
[[0.07, 0.14, 0.095, 0.035], [61, 38]]
[[0.085, 0.145, 0.09, 0.035], [64, 35]]
[[0.075, 0.14, 0.06, 0.02], [72, 27]]
[[0.04, 0.15, 0.07, 0.01], [70, 29]]
[[0.055, 0.14, 0.04, 0.025], [75, 25]]
[[0.06, 0.145, 0.045, 0.005], [80, 19]]
[[0.08, 0.16, 0.06, 0.035], [71, 28]]
[[0.105, 0.15, 0.065, 0.015], [76, 23]]
[[0.135, 0.15, 0.07, 0.015], [77, 22]]
[[0.16, 0.15, 0.1, 0.03], [70, 29]]
[[0.165, 0.155, 0.135, 0.045], [64, 36]]
[[0.19, 0.135, 0.12, 0.065], [63, 36]]
[[0.18, 0.13, 0.12, 0.1], [58, 41]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.02, 0.04, 0.025], [31, 68]]
[[0.015, 0.0, 0.005, 0.035], [27, 72]]
[[0.0, 0.015, 0.015, 0.025], [27, 72]]
[[0.015, 0.005, 0.005, 0.03], [36, 63]]
[[0.0, 0.02, 0.03, 0.04], [22, 77]]
[[0.005, 0.055, 0.005, 0.04], [57, 42]]
[[0.0, 0.105, 0.035, 0.02], [65, 34]]
[[0.005, 0.125, 0.02, 0.02], [76, 23]]
[[0.005, 0.15, 0.045, 0.01], [73, 26]]
[[0.01, 0.16, 0.01, 0.02], [85, 15]]
[[0.0, 0.165, 0.05, 0.005], [75, 25]]
[[0.035, 0.16, 0.08, 0.01], [68, 31]]
[[0.04, 0.145, 0.055, 0.02], [71, 28]]
[[0.055, 0.14, 0.065, 0.005], [73, 26]]
[[0.065, 0.125, 0.06, 0.015], [71, 28]]
[[0.07, 0.14, 0.06, 0.0], [77, 22]]
[[0.05, 0.175, 0.055, 0.02], [75, 25]]
[[0.105, 0.17, 0.09, 0.02], [71, 28]]
[[0.14, 0.165, 0.12, 0.05], [64, 35]]
[[0.17, 0.165, 0.13, 0.05], [65, 34]]
[[0.13, 0.14, 0.165, 0.055], [55, 44]]
[[0.13, 0.13, 0.17, 0.1], [49, 50]]
[[0.12, 0.07, 0.15, 0.095], [43, 56]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.0, 0.02, 0.01, 0.005], [57, 42]]
[[0.015, 0.03, 0.015, 0.03], [50, 50]]
[[0.025, 0.015, 0.025, 0.005], [57, 42]]
[[0.03, 0.02, 0.02, 0.02], [55, 44]]
[[0.035, 0.015, 0.02, 0.01], [62, 37]]
[[0.02, 0.01, 0.045, 0.02], [31, 68]]
[[0.06, 0.005, 0.015, 0.005], [76, 23]]
[[0.04, 0.015, 0.04, 0.02], [47, 52]]
[[0.055, 0.005, 0.005, 0.035], [60, 40]]
[[0.025, 0.055, 0.03, 0.015], [64, 36]]
[[0.03, 0.085, 0.025, 0.02], [71, 28]]
[[0.02, 0.12, 0.075, 0.01], [62, 37]]
[[0.005, 0.07, 0.05, 0.035], [46, 53]]
[[0.04, 0.04, 0.05, 0.005], [59, 40]]
[[0.02, 0.03, 0.05, 0.02], [41, 58]]
[[0.055, 0.01, 0.01, 0.035], [59, 40]]
[[0.005, 0.015, 0.025, 0.03], [26, 73]]
[[0.06, 0.0, 0.02, 0.035], [52, 47]]
[[0.035, 0.01, 0.035, 0.015], [47, 52]]
[[0.095, 0.025, 0.055, 0.015], [63, 36]]
[[0.07, 0.045, 0.07, 0.015], [57, 42]]
[[0.1, 0.005, 0.045, 0.02], [61, 38]]
[[0.04, 0.055, 0.06, 0.005], [59, 40]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.025, 0.025, 0.02], [40, 60]]
[[0.02, 0.01, 0.0, 0.02], [60, 40]]
[[0.005, 0.025, 0.015, 0.005], [60, 40]]
[[0.01, 0.01, 0.005, 0.01], [57, 42]]
[[0.0, 0.025, 0.025, 0.005], [45, 54]]
[[0.005, 0.03, 0.015, 0.045], [36, 63]]
[[0.0, 0.01, 0.015, 0.045], [14, 85]]
[[0.025, 0.005, 0.015, 0.07], [26, 73]]
[[0.06, 0.015, 0.015, 0.055], [51, 48]]
[[0.12, 0.02, 0.03, 0.025], [71, 28]]
[[0.08, 0.025, 0.04, 0.01], [67, 32]]
[[0.08, 0.025, 0.025, 0.01], [75, 25]]
[[0.07, 0.04, 0.03, 0.02], [68, 31]]
[[0.075, 0.035, 0.04, 0.025], [62, 37]]
[[0.115, 0.015, 0.065, 0.035], [56, 43]]
[[0.125, 0.045, 0.095, 0.03], [57, 42]]
[[0.115, 0.04, 0.135, 0.015], [50, 49]]
[[0.105, 0.055, 0.125, 0.025], [51, 48]]
[[0.15, 0.065, 0.115, 0.035], [58, 41]]
[[0.14, 0.055, 0.135, 0.04], [52, 47]]
[[0.125, 0.03, 0.155, 0.06], [41, 58]]
[[0.105, 0.04, 0.165, 0.075], [37, 62]]
[[0.14, 0.015, 0.175, 0.125], [34, 65]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.04, 0.05, 0.015], [40, 59]]
[[0.02, 0.02, 0.025, 0.045], [36, 63]]
[[0.0, 0.045, 0.005, 0.025], [60, 40]]
[[0.005, 0.085, 0.02, 0.03], [64, 35]]
[[0.035, 0.09, 0.025, 0.02], [73, 26]]
[[0.045, 0.12, 0.06, 0.015], [68, 31]]
[[0.045, 0.085, 0.065, 0.01], [63, 36]]
[[0.03, 0.085, 0.08, 0.015], [54, 45]]
[[0.025, 0.03, 0.075, 0.035], [33, 66]]
[[0.055, 0.005, 0.08, 0.07], [28, 71]]
[[0.125, 0.0, 0.015, 0.11], [50, 50]]
[[0.145, 0.005, 0.02, 0.145], [47, 52]]
[[0.15, 0.045, 0.015, 0.145], [54, 45]]
[[0.125, 0.08, 0.025, 0.15], [53, 46]]
[[0.105, 0.075, 0.045, 0.15], [48, 52]]
[[0.135, 0.115, 0.075, 0.18], [49, 50]]
[[0.13, 0.11, 0.1, 0.165], [47, 52]]
[[0.155, 0.115, 0.13, 0.165], [47, 52]]
[[0.16, 0.135, 0.165, 0.165], [47, 52]]
[[0.135, 0.14, 0.175, 0.185], [43, 56]]
[[0.1, 0.155, 0.14, 0.175], [44, 55]]
[[0.095, 0.125, 0.145, 0.195], [39, 60]]
[[0.075, 0.145, 0.135, 0.18], [41, 58]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.04, 0.025, 0.015], [52, 47]]
[[0.015, 0.01, 0.01, 0.01], [55, 44]]
[[0.0, 0.05, 0.025, 0.005], [62, 37]]
[[0.015, 0.075, 0.005, 0.03], [72, 27]]
[[0.0, 0.09, 0.025, 0.005], [75, 25]]
[[0.02, 0.06, 0.025, 0.015], [66, 33]]
[[0.025, 0.045, 0.03, 0.03], [53, 46]]
[[0.065, 0.02, 0.015, 0.02], [70, 29]]
[[0.025, 0.05, 0.04, 0.01], [60, 40]]
[[0.055, 0.01, 0.04, 0.02], [52, 48]]
[[0.065, 0.035, 0.035, 0.01], [68, 31]]
[[0.045, 0.055, 0.045, 0.005], [66, 33]]
[[0.01, 0.055, 0.05, 0.01], [52, 48]]
[[0.005, 0.055, 0.065, 0.015], [42, 57]]
[[0.03, 0.045, 0.01, 0.025], [68, 31]]
[[0.02, 0.075, 0.025, 0.01], [73, 26]]
[[0.05, 0.085, 0.01, 0.03], [77, 22]]
[[0.08, 0.09, 0.04, 0.005], [79, 20]]
[[0.1, 0.115, 0.075, 0.015], [70, 29]]
[[0.12, 0.105, 0.13, 0.035], [57, 42]]
[[0.15, 0.09, 0.115, 0.055], [58, 41]]
[[0.15, 0.065, 0.17, 0.03], [51, 48]]
[[0.14, 0.005, 0.16, 0.02], [44, 55]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.005, 0.01, 0.02, 0.02], [27, 72]]
[[0.025, 0.005, 0.015, 0.035], [37, 62]]
[[0.015, 0.0, 0.02, 0.01], [33, 66]]
[[0.045, 0.0, 0.01, 0.025], [56, 43]]
[[0.0, 0.035, 0.035, 0.01], [43, 56]]
[[0.015, 0.01, 0.01, 0.035], [35, 64]]
[[0.0, 0.015, 0.02, 0.005], [37, 62]]
[[0.01, 0.02, 0.015, 0.04], [35, 64]]
[[0.04, 0.02, 0.01, 0.015], [70, 29]]
[[0.04, 0.025, 0.02, 0.01], [68, 31]]
[[0.05, 0.025, 0.04, 0.025], [53, 46]]
[[0.07, 0.0, 0.035, 0.045], [46, 53]]
[[0.1, 0.025, 0.05, 0.065], [52, 47]]
[[0.06, 0.075, 0.05, 0.06], [55, 44]]
[[0.07, 0.055, 0.02, 0.05], [64, 35]]
[[0.12, 0.095, 0.025, 0.045], [75, 24]]
[[0.12, 0.12, 0.045, 0.06], [69, 30]]
[[0.11, 0.13, 0.075, 0.015], [72, 27]]
[[0.125, 0.115, 0.09, 0.085], [57, 42]]
[[0.15, 0.13, 0.105, 0.1], [57, 42]]
[[0.15, 0.155, 0.14, 0.11], [54, 45]]
[[0.155, 0.11, 0.155, 0.115], [49, 50]]
[[0.145, 0.135, 0.165, 0.125], [49, 50]]
[[0.0, 0.0, 0.0, 0.0], [50, 50]]
[[0.01, 0.015, 0.02, 0.015], [41, 58]]
[[0.005, 0.01, 0.01, 0.005], [50, 50]]
[[0.0, 0.025, 0.025, 0.01], [41, 58]]
[[0.015, 0.035, 0.01, 0.04], [50, 50]]
